Solver,Benchmark,Result
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_41_10.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_41_100.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_41_1000.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_42_10.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_42_100.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_42_1000.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_43_10.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_43_100.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_43_1000.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_44_10.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_44_100.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_44_1000.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_45_10.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_45_100.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_45_1000.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_46_10.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_46_100.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_46_1000.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_47_10.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_47_100.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_47_1000.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_48_10.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_48_100.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_48_1000.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_49_10.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_49_100.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_49_1000.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_50_10.sl,SUCCESS
cvc4-syguscomp2019___v1_PBE_BitVec-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//PBE_BV_Track/./from_2018/PRE_50_100.sl,SUCCESS
